origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
,,,,188.166.112.197,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
AS16276,,"T15:48:40Z,T17:42:29Z,T00:00:00Z,T16:23:41Z",,188.165.232.40,,,"2009-12-18,2004-01-28,1970-01-01,2009-06-08",EUR ,,33 ,2.35 ,,"OTC2-RIPE,OK217-RIPE",,,,OVH,,,,,,,"OTC2-RIPE,GM84-RIPE,SL10162-RIPE",,,,,,tordata8b,Paris ,48.86 ,,,,,+33 9 74 53 13 23,ASSIGNED PA,,,"OVH SAS,Dedicated Servers,http://www.ovh.com,OVH ISP,Paris, France",,,188.165.0.0/16,,,,,,,188.165.192.0 - 188.165.255.255,,"Europe, Western Europe ","OVH SAS,2 rue Kellermann,59100 Roubaix,France,OVH SAS,2 rue Kellermann,59100 Roubaix,France",,,,"2009-12-18,2014-09-05,2010-10-05,2009-06-08",,"OK217-RIPE,OK217-RIPE",,French ,"OVH-MNT,OVH-MNT,OVH-MNT,OVH-MNT",,France (France),,,,Octave Klaba,,,,,,"T15:48:40Z,T10:47:15Z,T08:51:16Z,T16:23:41Z"
,,,,46.166.165.18,,,,LTL ,,370 ,24 ,,,,,,,,,,,,,,,,,,,tordata8b,Vilnius ,56 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Lithuanian ,,,Republic of Lithuania (Lietuva),,,,,,,,,,
,,,,199.87.154.255,,,,CAD ,,1 ,-97.2184 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,50.011 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,109.163.234.8,,,,RON ,,40 ,25 ,,,,,,,,,,,,,,,,,,,tordata8b,Bucharest ,46 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Romanian ,,,Romania (Rom�nia),,,,,,,,,,
,,,,167.114.237.140,,,,EUR ,,33 ,3.1746 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,50.6942 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,54.208.95.143,,,,"USD,USN,USS ",,1 ,-77.4838 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,39.0335 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,217.79.181.50,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,85.25.138.93,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,104.238.167.111,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,144.85.34.66,,,,"CHE,CHF,CHW ",,41 ,8 ,,,,,,,,,,,,,,,,,,,tordata8b,Bern ,47 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,,,,,,,,,
,,,,144.76.168.8,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,178.62.167.63,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,46.101.121.234,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,94.103.175.85,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS34011,,"T14:18:30Z,T17:26:52Z,T09:40:27Z,T09:45:35Z",,37.200.98.5,,,"2012-08-09,2001-11-19,2009-07-15,2012-06-05",EUR ,,49 ,9 ,,"JT218-RIPE,TSM22-RIPE",,,,DOMAINFACTORY-20120809,,,,,,,JT218-RIPE,,,,,"INFRA-AW,For abuse issues contact abuse@ispgateway.de,technical issues only please",tordata8b,Berlin ,51 ,,,,,"+49 89 55266 0,+49 89 55266 0",ASSIGNED PA,,,"JiffyBox Servers,DOMAINFACTORY",,,37.200.96.0/21,,,"+49 89 55266 222,+49 89 55266 222",,,,37.200.98.0 - 37.200.99.255,,"Europe, Western Europe ","domainfactory GmbH,Oskar-Messter-Str. 33,85737 Ismaning,DE,domainfactory GmbH,Oskar-Messter-Str. 33,85737 Ismaning,DE",,,,"2012-08-09,2015-04-07,2015-04-07,2012-06-05",,TSM22-RIPE,,German ,"MNT-DOMAINFACTORY,MNT-DOMAINFACTORY,MNT-DOMAINFACTORY,MNT-DOMAINFACTORY",,Germany (Deutschland),,,,"Stephan Wolfram,Stephan Wolfram",,,,,,"T14:18:30Z,T10:51:58Z,T10:50:53Z,T09:45:35Z"
,,,,94.242.195.186,,,,EUR ,,352 ,6.1667 ,,,,,,,,,,,,,,,,,,,tordata8b,Luxembourg ,49.75 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"French,German,Luxembourgish ",,,Luxembourg (Luxembourg),,,,,,,,,,
,,,,46.166.170.5,,,,LTL ,,370 ,24 ,,,,,,,,,,,,,,,,,,,tordata8b,Vilnius ,56 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Lithuanian ,,,Republic of Lithuania (Lietuva),,,,,,,,,,
,,,,213.251.199.174,,,,RUB ,,7 ,37.6166 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,55.75 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,158.58.170.6,,,,EUR ,,39 ,9.1895 ,,,,,,,,,,,,,,,,,,,tordata8b,Rome ,45.4643 ,,,,,,,,,,,,,,,,,,,,,"Europe, Southern Europe ",,,,,,,,,Italian ,,,Italy (Italia),,,,,,,,,,
,,,,95.211.205.151,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,198.50.191.95,,,,CAD ,,1 ,-73.5747 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,45.504 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,95.211.138.7,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,"T01:18:40Z,T14:59:01Z,T16:37:07Z","Digital Ocean, Inc.",188.166.80.153,,,"2015-06-03,2012-11-29,2015-03-11",EUR ,,31 ,4.8897 ,,PT7353-RIPE,,,,EU-DIGITALOCEAN-NL1,,"digitalocean,RIPE-NCC-HM-MNT",,",:            ORG-DOI2-RIPE,anisation,:   ORG-DOI2-RIPE,,-name:       Digital Ocean, Inc.,,-type:       LIR,,:            ORG-DOI2-RIPE",,,PT7353-RIPE,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,"+1 888 890 6714,+13478756044",ASSIGNED PA,,,"Digital Ocean, Inc.",,AD10778-RIPE,,,,,,,,188.166.0.0 - 188.166.127.255,,"Europe, Western Europe ","101 Ave of the Americas,New York,10013,UNITED STATES,101 Ave of the Americas, 10th Floor, New York, NY 10013",,LIR,,"2015-11-20,2015-11-19,2015-11-19",,PT7353-RIPE,,Dutch ,"digitalocean,RIPE-NCC-HM-MNT,digitalocean",,Netherlands (Nederland),,,,Network Operations,,,,,,"T14:46:27Z,T16:11:55Z,T15:57:21Z"
,,,,193.11.114.43,,,,SEK ,,46 ,16.55 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,59.6167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
,,,,193.11.114.45,,,,SEK ,,46 ,16.55 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,59.6167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
,,,,195.22.126.119,,,,PLN ,,48 ,21.0167 ,,,,,,,,,,,,,,,,,,,tordata8b,Warsaw ,52.2333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Polish ,,,Poland (Polska),,,,,,,,,,
AS15626,,"T03:13:05Z,T09:06:06Z,T09:26:52Z",,46.28.68.158,,,"2011-08-26,2012-08-14,2010-07-21",UAH ,,380 ,30.5233 ,,UASR-RIPE,,,,DATACENTER2-DEDICATED,,,,,,,UASR-RIPE,,,,,"*****************************************************************,In case of issues related with SPAM, Fraud, Phishing, DDoS,,portscans or others, feel free to contact us with relevant info,and we will shut down this server: abuse@uaservers.net,*****************************************************************",tordata8b,Kiev ,50.45 ,,,,,+380577298800,ASSIGNED PA,,,"UASERVERS NETWORK,UA SERVERS",,,46.28.64.0/21,,,,,,,46.28.68.0 - 46.28.71.255,,"Europe, Eastern Europe ","26 Kosmicheskaya str.,61145 Kharkov, Ukraine",,,,"2012-08-14,2012-08-14,2012-08-14",,UASR-RIPE,,Ukrainian ,"MNT-UASRV,MNT-UASRV,ITL-MNT",,Ukraine (???????),,,,UA Servers,,,,,,"T10:02:45Z,T09:27:57Z,T09:55:19Z"
,,,,176.158.132.12,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,188.95.247.140,,,,NOK ,,47 ,10.7461 ,,,,,,,,,,,,,,,,,,,tordata8b,Oslo ,59.9127 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,"Norwegian,Bokm�l,Nynorsk ",,,Norway (Norge),,,,,,,,,,
,,,,178.20.55.16,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,37.48.80.180,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,5.9.7.252,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,178.63.97.34,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,217.12.204.104,,,,UAH ,,380 ,30.5233 ,,,,,,,,,,,,,,,,,,,tordata8b,Kiev ,50.45 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Ukrainian ,,,Ukraine (???????),,,,,,,,,,
AS16276,,"T11:20:31Z,T17:42:29Z,T00:00:00Z,T17:33:02Z",,91.121.155.33,,,"2008-03-11,2004-01-28,1970-01-01,2007-10-16",EUR ,,33 ,2.35 ,,"OTC2-RIPE,OK217-RIPE",,,,OVH,,,,,,,"OTC2-RIPE,GM84-RIPE,SL10162-RIPE",,,,,,tordata8b,Paris ,48.86 ,,,,,+33 9 74 53 13 23,ASSIGNED PA,,,"OVH SAS,Dedicated Servers,http://www.ovh.com,OVH ISP,Paris, France",,,91.121.0.0/16,,,,,,,91.121.144.0 - 91.121.159.255,,"Europe, Western Europe ","OVH SAS,2 rue Kellermann,59100 Roubaix,France,OVH SAS,2 rue Kellermann,59100 Roubaix,France",,,,"2008-03-11,2014-09-05,2010-10-05,2007-10-16",,"OK217-RIPE,OK217-RIPE",,French ,"OVH-MNT,OVH-MNT,OVH-MNT,OVH-MNT",,France (France),,,,Octave Klaba,,,,,,"T11:20:31Z,T10:47:15Z,T08:51:16Z,T17:33:02Z"
,,,,62.210.207.124,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,37.187.176.64,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,178.16.208.58,,,,SEK ,,46 ,18.0686 ,,,,,,,,,,,,,,,,,,,tordata8b,Stockholm ,59.3294 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Swedish ,,,Sweden (Sverige),,,,,,,,,,
,,,,89.163.140.168,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,5.135.158.101,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,46.101.190.128,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,136.243.114.62,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,51.255.41.65,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,134.119.3.164,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,82.94.251.204,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,188.226.149.124,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
"AS3248,AS8437",,"T07:08:35Z,T11:45:40Z,T15:56:53Z,T19:45:31Z,T13:51:10Z",,188.118.217.236,,,"2010-07-13,2002-09-10,2009-05-27,2009-06-23,2014-09-29",EUR ,,43 ,16.3667 ,,"SILR-RIPE,JS109-RIPE",,,,SIL-SCHWARZENECKER,,,,,,,"SILR-RIPE,FW1451-RIPE",,,,,"trouble: mail: admin@sil.at,trouble: mail: abuse@sil.at,trouble: mail: noc@sil.at,trouble: info: http://www.sil.at,+++++++++++++++++++++++++++++++++++++++++++++,SILVER::SERVER role-macro for object contacts.,Used in AS, in-addr and IP-Space registrations,+++++++++++++++++++++++++++++++++++++++++++++,+ General troubles: noc@sil.at,+ Spam, Net-Abuse: abuse@sil.at,+++++++++++++++++++++++++++++++++++++++++++++,Report spam / net-abuse to: abuse@sil.at",tordata8b,Vienna ,48.2 ,,,,,"+43 5 9944,+43 699 17201087",ASSIGNED PA,,,"Rathgasse 9/2,A-2500 Baden,SIL-NET / Austria,Provider Local Registry Block (at.sil),SIL-NET / Austria",,,"188.118.192.0/18,188.118.192.0/18",,,+43 5 9944 9000,,,,188.118.217.232 - 188.118.217.239,,"Europe, Western Europe ","SILVER:SERVER GmbH,Donau-City-Strasse 11,A-1220 Vienna,Austria,Rathgasse 9/2,2500 Baden",,,,"2010-07-13,2014-11-24,2010-10-18,2009-06-23,2014-09-29",,"JS109-RIPE,FW1451-RIPE",,German ,"SIL-MNT,SIL-MNT,SIL-MNT,SIL-MNT,SIL-MNT",,Austria (�sterreich),,,,Juergen Schwarzenecker,,,,,,"T07:08:35Z,T09:02:06Z,T12:07:11Z,T19:45:31Z,T13:51:10Z"
AS62403,,"T15:40:09Z,T08:50:05Z,T15:20:54Z,T20:17:27Z",Disk Group Ltd.,185.36.100.145,,,"2014-06-04,2013-09-25,2014-05-22,2013-10-08",,,,,,DG9481-RIPE,,,,GO4CLOUD-1,,"MNT-DISKGROUP,RIPE-NCC-HM-MNT",,",:            ORG-DGL11-RIPE,anisation,:   ORG-DGL11-RIPE,,-name:       Disk Group Ltd.,,-type:       LIR",,,DG9481-RIPE,,,,,,tordata8b,,,,,,,"+442035823046,+442035823046",ASSIGNED PA,,,"go4cloud.com,Disk Group Ltd.",,DG9062-RIPE,185.36.100.0/22,,,+442035823046,,,,185.36.100.0 - 185.36.100.255,,",  ","Geneva Place, Waterfront Drive,3469,Road Town,VIRGIN ISLANDS, BRITISH,Geneva Place, Waterfront Drive, Road Town, British Virgin Islands",,LIR,,"2014-06-04,2015-05-15,2014-05-22,2013-10-08",,"DG9481-RIPE,IB376-RIPE,AS2778-RIPE",,,"MNT-DISKGROUP,RIPE-NCC-HM-MNT,MNT-DISKGROUP,MNT-DISKGROUP",,(),,,,Disk Group,,,,,,"T15:40:56Z,T09:36:37Z,T15:21:43Z,T20:17:27Z"
,,,,178.254.55.76,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,5.196.72.199,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,5.9.31.239,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,62.212.73.141,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,5.34.183.205,,,,UAH ,,380 ,30.5233 ,,,,,,,,,,,,,,,,,,,tordata8b,Kiev ,50.45 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Ukrainian ,,,Ukraine (???????),,,,,,,,,,
,,,,212.201.68.152,,,,EUR ,,49 ,7.1 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.7333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,37.48.81.27,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,178.32.53.94,,,,GBP ,,44 ,-0.13 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,37.120.162.196,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,95.141.83.146,,,,NOK ,,47 ,10.75 ,,,,,,,,,,,,,,,,,,,tordata8b,Oslo ,59.95 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,"Norwegian,Bokm�l,Nynorsk ",,,Norway (Norge),,,,,,,,,,
,,,,149.202.98.160,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,46.28.110.129,,,,CZK ,,420 ,14.4167 ,,,,,,,,,,,,,,,,,,,tordata8b,Prague ,50.0833 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Czech ,,,Czech Republic (?esk� republika),,,,,,,,,,
,,,,46.165.223.217,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,37.48.108.206,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
AS28753,,"T14:41:24Z,T15:55:41Z,T13:05:35Z",,46.165.221.166,,,"2011-11-14,2012-03-23,2015-06-04",EUR ,,49 ,9 ,,LSWG-RIPE,,,,Leaseweb,,,,,,,LSWG-RIPE,,,,,"Please send all abuse notifications to the following email address: abuse@de.leaseweb.com. To ensure proper processing of your abuse notification, please visit the website www.leaseweb.com/abuse for notification requirements. All police and other government agency requests must be sent to subpoenas@de.leaseweb.com.",tordata8b,Berlin ,51 ,,,,,+49 69 2475 2860,ASSIGNED PA,,,"Leaseweb Deutschland GmbH,routed via LeaseWeb DE",,,46.165.192.0/18,,,+49 69 2475 2861,,,,46.165.216.0 - 46.165.223.255,,"Europe, Western Europe ","abuse@de.leaseweb.com. To ensure proper processing of your abuse notification, please visit the website www.leaseweb.com/abuse for notification requirements. All police and other government agency requests must be sent to subpoenas@de.leaseweb.com.,Kleyerstrasse 79 / Tor 13,60326 Frankfurt am Main,Germany",,,,"2015-10-01,2015-10-01,2015-10-22",,LSWG-RIPE,,German ,"LEASEWEB-DE-MNT,LEASEWEB-DE-MNT,LEASEWEB-DE-MNT",,Germany (Deutschland),,,,RIPE Mann,,,,,,"T15:10:26Z,T14:27:28Z,T11:09:06Z"
,,,,91.219.237.244,,,,HUF ,,36 ,19.0514 ,,,,,,,,,,,,,,,,,,,tordata8b,Budapest ,47.4925 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Hungarian ,,,Hungary (Magyarorsz�g),,,,,,,,,,
AS16276,,"T21:30:10Z,T17:42:29Z,T00:00:00Z,T19:37:35Z",,37.187.43.27,,,"2013-08-23,2004-01-28,1970-01-01,2013-03-22",EUR ,,33 ,2.35 ,,"OTC2-RIPE,OK217-RIPE",,,,OVH,,,,,,,"OTC2-RIPE,GM84-RIPE,SL10162-RIPE",,,,,,tordata8b,Paris ,48.86 ,,,,,+33 9 74 53 13 23,ASSIGNED PA,,,"OVH SAS,VPS,http://www.ovh.com,OVH",,,37.187.0.0/16,,,,,,,37.187.40.0 - 37.187.43.255,,"Europe, Western Europe ","OVH SAS,2 rue Kellermann,59100 Roubaix,France,OVH SAS,2 rue Kellermann,59100 Roubaix,France",,,,"2013-08-23,2014-09-05,2010-10-05,2013-03-22",,"OK217-RIPE,OK217-RIPE",,French ,"OVH-MNT,OVH-MNT,OVH-MNT,OVH-MNT",,France (France),,,,Octave Klaba,,,,,,"T21:30:10Z,T10:47:15Z,T08:51:16Z,T19:37:35Z"
,,,,185.15.244.234,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,5.196.66.162,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,185.106.120.153,,,,EUR ,,31 ,4.9 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3667 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,178.62.10.74,,,,GBP ,,44 ,-0.0941 ,,,,,,,,,,,,,,,,,,,tordata8b,London ,51.5144 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,English ,,,United Kingdom (United Kingdom),,,,,,,,,,
,,,,46.4.60.219,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
