origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
,,,,78.46.139.153,lucaswerkmeister.de,,,EUR ,,49 ,9 ,"HETZNER-AS Hetzner Online GmbH,DE <",,,,BotIfMuvasfo,,,,,,9030,9001,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,345600,,,15200,,,,,,,,"Europe, Western Europe ",,,,2015-08-14,,,,,German ,,,Germany (Deutschland),,2493 KBs,,,24940,,,,,
,,,,85.31.186.164,toreactor-backbone.nodomain,,,EUR ,,49 ,9 ,"ISPPRO-AS ISPpro Internet KG,DE <",,,,torReactor,,,,,,9032,9002,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,3369600,,,14500,,,,,,,,"Europe, Western Europe ",,,,2015-10-09,,,,,German ,,,Germany (Deutschland),,2495 KBs,,,35366,,,,,
,,,,88.198.9.16,mail.iwoars.net,,,EUR ,,49 ,11.0683 ,"HETZNER-AS Hetzner Online GmbH,DE <",,,,wannabe4,,,,,,,443,,,,,,,tordata5,Berlin ,49.4478 ,,,,,,,,,,14428800,,,10300,,,,,,,,"Europe, Western Europe ",,,,2014-04-22,,,,,German ,,,Germany (Deutschland),,2498 KBs,,,24940,,,,,
,,,,5.135.181.208,5.135.181.208,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,MouseTorRelay,,,,,,,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,2851200,,,12300,,,,,,,,"Europe, Western Europe ",,,,2015-03-12,,,,,French ,,,France (France),,2499 KBs,,,16276,,,,,
,,,,5.39.81.153,kalinka.maxmati.pl,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,maxmati,,,,,,9030,55030,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,5961600,,,10100,,,,,,,,"Europe, Western Europe ",,,,2015-01-26,,,,,French ,,,France (France),,2531 KBs,,,16276,,,,,
,,,,146.0.77.237,146.0.77.237,,,EUR ,,31 ,4.9 ,"HOSTKEY-AS HOSTKEY B.V.,NL <",,,,klonServerOcelot,,,,,,9030,9001,,,,,,,tordata5,Amsterdam ,52.3667 ,,,,,,,,,,1468800,,,14100,,,,,,,,"Europe, Western Europe ",,,,2015-11-14,,,,,Dutch ,,,Netherlands (Nederland),,2535 KBs,,,57043,,,,,
,,,,51.255.220.44,donation.mastergwen.be,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,jugulgulf,,,,,,9030,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,604800,,,15200,,,,,,,,"Europe, Western Europe ",,,,2016-01-13,,,,,French ,,,France (France),,2535 KBs,,,16276,,,,,
,,,,91.121.195.169,quokka.ipv4.pl,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,PaddingtonBrown,,,,,,,8080,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,10368000,,,13900,,,,,,,,"Europe, Western Europe ",,,,2015-04-08,,,,,French ,,,France (France),,2540 KBs,,,16276,,,,,
,,,,46.183.221.231,ip-221-231.dataclub.biz,,,EUR ,,371 ,25 ,"DATACLUB DataClub S.A.,LV <",,,,vauzous,,,,,,80,443,,,,,,,tordata5,Riga ,57 ,,,,,,,,,,2246400,,,10300,,,,,,,,"Europe, Northern Europe ",,,,2015-11-30,,,,,Latvian ,,,Latvia (Latvija),,2543 KBs,,,52048,,,,,
,,,,95.211.224.12,95.211.224.12,,,EUR ,,31 ,4.8897 ,"LEASEWEB-NL LeaseWeb Netherlands B.V.,NL <",,,,guinan,,,,,,993,995,,,,,,,tordata5,Amsterdam ,52.374 ,,,,,,,,,,8553600,,,9160,,,,,,,,"Europe, Western Europe ",,,,2015-07-09,,[2001:1af8:4020:a043:1::11]:995,,,Dutch ,,,Netherlands (Nederland),,2545 KBs,,,60781,,,,,
AS24940,,"T13:40:14Z,T09:40:20Z,T16:24:38Z",,213.239.210.204,static.213-239-210-204.clients.your-server.de,,"2010-04-20,2004-08-12,2003-05-28",EUR ,,49 ,11.0683 ,"HETZNER-AS Hetzner Online GmbH,DE <",HOAC1-RIPE,,,Nurnberg01,HETZNER-RZ-NBG-NET,,,,",:            ORG-HOA1-RIPE",22,443,"HOAC1-RIPE,GM834-RIPE,SK2374-RIPE,TF2013-RIPE,MF1400-RIPE,SK8441-RIPE",,,,,"*************************************************,* For spam/abuse/security issues please contact *,* abuse@hetzner.de, not this address. *,* The contents of your abuse email will be *,* forwarded directly on to our client for *,* handling. *,*************************************************,remarks:        *************************************************,* Any questions on Peering please send to *,* peering@hetzner.de *,*************************************************",tordata5,Berlin ,49.4478 ,,,,,+49 9831 505-0,ASSIGNED PA,,,"Hetzner Online AG,Datacenter Nuernberg,HETZNER-RZ-NBG-BLK2",1036800,,213.239.192.0/18,9900,,+49 9831 505-3,,,,213.239.210.0 - 213.239.211.255,,"Europe, Western Europe ","Hetzner Online GmbH,Industriestrasse 25,D-91710 Gunzenhausen,Germany",,,2015-05-14,"2010-04-20,2015-08-06,2003-05-28",[2a01:4f8:a0:9474::2]:80,"HOAC1-RIPE,MH375-RIPE",,German ,"HOS-GUN,HOS-GUN,HOS-GUN",,Germany (Deutschland),,2547 KBs,,,24940,,,,,"T13:40:14Z,T09:39:14Z,T16:24:38Z"
,,,,188.120.243.32,oksana.khvorostina.fvds.ru,,,RUB ,,7 ,37.6166 ,"ISPSYSTEM-AS JSC _ISPsystem_,LU <",,,,BlaGlobal2,,,,,,9030,9001,,,,,,,tordata5,Moscow ,55.75 ,,,,,,,,,,11232000,,,8790,,,,,,,,"Europe, Eastern Europe ",,,,2015-07-24,,,,,Russian ,,,Russia (??????),,2547 KBs,,,29182,,,,,
AS42730,,"T08:11:09Z,T12:08:02Z,T11:48:35Z,T09:43:00Z",EVANZO e-commerce GmbH,178.254.20.134,rv1131.1blu.de,,"2010-06-18,2005-04-28,2009-02-04,2013-03-18",EUR ,,49 ,9 ,"EVANZOAS EVANZO e-commerce GmbH,DE <",JD536-RIPE,,,Doedel26,DE-EVANZO-20100618,,"RIPE-NCC-HM-MNT,MNT-RN1131-RIPE",,",:            ORG-EeG3-RIPE,anisation,:   ORG-EeG3-RIPE,,-name:       EVANZO e-commerce GmbH,,-type:       LIR",80,443,JD536-RIPE,,,,,,tordata5,Berlin ,51 ,,,,,"+493020181000,+421 20871000",ALLOCATED PA,,,"EVANZO e-commerce GmbH,DE-EVANZO-MK",1123200,OA1725-RIPE,178.254.0.0/19,10200,,"+493020181001,+421 20871055",,,,178.254.0.0 - 178.254.63.255,,"Europe, Western Europe ","Stromstr. 1-5,10555,Berlin,GERMANY,evanzo e-commerce GmbH,Stromstrasse 1-5,10555 Berlin",,LIR,2015-05-16,"2010-06-18,2015-11-20,2013-04-10,2013-03-18",,"JD536-RIPE,RN1131-RIPE",,German ,"RIPE-NCC-HM-MNT,RIPE-NCC-HM-MNT,MNT-RN1131-RIPE,MNT-RN1131-RIPE",,Germany (Deutschland),,2548 KBs,,Johann Dasch,42730,,,,,"T08:11:09Z,T09:48:37Z,T08:42:49Z,T09:43:00Z"
,,,,81.17.17.131,shinystarpride.com,,,"CHE,CHF,CHW ",,41 ,8 ,"PLI-AS Private Layer INC,CH <",,,,peu,,,,,,80,443,,,,,,,tordata5,Bern ,47 ,,,,,,,,,,432000,,,12200,,,,,,,,"Europe, Western Europe ",,,,2015-11-13,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,2552 KBs,,,51852,,,,,
,,,,178.132.78.148,178.132.78.148,,,SEK ,,46 ,18.0686 ,"OBENETWORK Obenetwork AB,SE <",,,,weepy,,,,,,80,443,,,,,,,tordata5,Stockholm ,59.3294 ,,,,,,,,,,4320000,,,11200,,,,,,,,"Europe, Northern Europe ",,,,2015-11-30,,,,,Swedish ,,,Sweden (Sverige),,2553 KBs,,,197595,,,,,
,,,,5.135.186.73,ns339966.ip-5-135-186.eu,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,Metis,,,,,,,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,18403200,,,11900,,,,,,,,"Europe, Western Europe ",,,,2014-12-29,,,,,French ,,,France (France),,2555 KBs,,,16276,,,,,
,,,,212.47.239.132,frigg.tor.cryptoworld.is,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,Frigg,,,,,,80,443,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,345600,,,11800,,,,,,,,"Europe, Western Europe ",,,,2015-09-10,,,,,French ,,,France (France),,2556 KBs,,,12876,,,,,
,,,,5.196.74.215,ns3003396.ip-5-196-74.eu,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,0x24D,,,,,,9030,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,777600,,,10700,,,,,,,,"Europe, Western Europe ",,,,2016-01-06,,,,,French ,,,France (France),,2558 KBs,,,16276,,,,,
,,,,95.130.11.15,digi00067.digicube.fr,,,EUR ,,33 ,2.35 ,"DIGICUBE01 Digicube sas,FR <",,,,torpidsFRdigicube,,,,,,80,443,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,7200,,,8090,,,,,,,,"Europe, Western Europe ",,,,2014-10-24,,,,,French ,,,France (France),,2561 KBs,,,196689,,,,,
AS16276,,"T22:14:05Z,T17:42:29Z,T00:00:00Z,T09:38:46Z",,5.39.80.28,rbx0.vxnd.net,,"2013-08-23,2004-01-28,1970-01-01,2012-05-15",EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <","OTC2-RIPE,OK217-RIPE",,,TorVXNDrbx0,OVH,,,,,,9001,"OTC2-RIPE,GM84-RIPE,SL10162-RIPE",,,,,,tordata5,Paris ,48.86 ,,,,,+33 9 74 53 13 23,ASSIGNED PA,,,"OVH SAS,Dedicated servers,http://www.ovh.com,OVH ISP,Paris, France",34214400,,5.39.0.0/17,14000,,,,,,5.39.80.0 - 5.39.95.255,,"Europe, Western Europe ","OVH SAS,2 rue Kellermann,59100 Roubaix,France,OVH SAS,2 rue Kellermann,59100 Roubaix,France",,,2013-10-08,"2013-08-23,2014-09-05,2010-10-05,2012-05-15",,"OK217-RIPE,OK217-RIPE",,French ,"OVH-MNT,OVH-MNT,OVH-MNT,OVH-MNT",,France (France),,2565 KBs,,Octave Klaba,16276,,,,,"T22:14:05Z,T10:47:15Z,T08:51:16Z,T09:38:46Z"
,,,,89.163.128.11,no.privacy.gq,,,EUR ,,49 ,9 ,"UNITEDCOLO-AS United Gameserver GmbH,DE <",,,,0100,,,,,,,8443,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,14083200,,,17800,,,,,,,,"Europe, Western Europe ",,,,2015-08-21,,,,,German ,,,Germany (Deutschland),,2549 KBs,,,13301,,,,,
,,,,198.50.133.245,tor.null.st,,,CAD ,,1 ,-73.5747 ,"OVH OVH SAS,FR <",,,,nullstreet,,,,,,80,443,,,,,,,tordata5,Ottawa ,45.504 ,,,,,,,,,,1555200,,,8950,,,,,,,,"Americas, Northern America ",,,,2015-07-09,,,,,"English,French ",,,Canada (Canada),,2565 KBs,,,16276,,,,,
,,,,212.47.247.169,169-247-47-212.rev.cloud.scaleway.com,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,Ptolemy,,,,,,9030,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,7430400,,,8600,,,,,,,,"Europe, Western Europe ",,,,2015-09-26,,,,,French ,,,France (France),,2566 KBs,,,12876,,,,,
,,,,212.47.248.68,68-248-47-212.rev.cloud.scaleway.com,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,otbmtor1,,,,,,9030,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,4060800,,,9440,,,,,,,,"Europe, Western Europe ",,,,2015-11-18,,,,,French ,,,France (France),,2572 KBs,,,12876,,,,,
,,,,46.36.36.136,cz.erawan.me,,,CZK ,,420 ,14.4167 ,"GTT-AS GTT a.s.,CZ <",,,,onerelaycz,,,,,,9030,9001,,,,,,,tordata5,Prague ,50.0833 ,,,,,,,,,,1382400,,,9460,,,,,,,,"Europe, Eastern Europe ",,,,2015-06-04,,,,,Czech ,,,Czech Republic (?esk� republika),,2572 KBs,,,51731,,,,,
,,,,212.47.234.222,222-234-47-212.rev.cloud.scaleway.com,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,Unnamed,,,,,,80,443,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,3196800,,,11600,,,,,,,,"Europe, Western Europe ",,,,2015-09-22,,,,,French ,,,France (France),,2576 KBs,,,12876,,,,,
,,,,178.254.44.135,178.254.44.135,,,EUR ,,49 ,9 ,"EVANZOAS EVANZO e-commerce GmbH,DE <",,,,Doedel22,,,,,,9030,9001,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,1123200,,,6960,,,,,,,,"Europe, Western Europe ",,,,2015-07-02,,,,,German ,,,Germany (Deutschland),,2582 KBs,,,42730,,,,,
,,,,178.79.161.177,flatcap.org,,,GBP ,,44 ,-0.13 ,"TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED,GB <",,,,flatcap,,,,,,9030,9001,,,,,,,tordata5,London ,51.5 ,,,,,,,,,,172800,,,9820,,,,,,,,"Europe, Northern Europe ",,,,2015-07-10,,[2a01:7e00::f03c:91ff:fe93:4455]:9001,,,English ,,,United Kingdom (United Kingdom),,2583 KBs,,,15830,,,,,
,,,,213.246.56.62,x-file.ma.cx,,,EUR ,,33 ,2.35 ,"IKOULA Ikoula Net SAS,FR <",,,,DanaScully,,,,,,8080,443,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,3024000,,,10800,,,,,,,,"Europe, Western Europe ",,,,2015-11-01,,,,,French ,,,France (France),,2584 KBs,,,21409,,,,,
,,,,185.60.144.32,185.60.144.32,,,"CHE,CHF,CHW ",,41 ,8 ,"AS-SOFTPLUS SOFTplus Entwicklungen GmbH,CH <",,,,arbitrary2b,,,,,,80,443,,,,,,,tordata5,Bern ,47 ,,,,,,,,,,950400,,,7390,,,,,,,,"Europe, Western Europe ",,,,2015-12-19,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,2584 KBs,,,51395,,,,,
,,,,195.159.162.194,juneau.ovitas.no,,,NOK ,,47 ,10.75 ,"POWTECH-AS PowerTech Information Systems AS,NO <",,,,Unnamed,,,,,,9030,9001,,,,,,,tordata5,Oslo ,59.95 ,,,,,,,,,,4060800,,,10400,,,,,,,,"Europe, Northern Europe ",,,,2015-02-06,,,,,"Norwegian,Bokm�l,Nynorsk ",,,Norway (Norge),,2586 KBs,,,5381,,,,,
,,,,209.222.8.196,madiba.guilhem.org,,,"USD,USN,USS ",,1 ,-74.2579 ,"AS-CHOOPA - Choopa, LLC,US <",,,,madiba,,,,,,80,443,,,,,,,tordata5,Washington D.C. ,40.4169 ,,,,,,,,,,604800,,,18300,,,,,,,,"Americas, Northern America ",,,,2014-04-10,,[2001:19f0:1620:41c1:426c:5adf:2ed5:4e88]:443,,,English ,,,United States (United States),,2589 KBs,,,20473,,,,,
AS6724,,"T09:15:16Z,T11:12:39Z,T08:35:31Z,T16:19:42Z",Strato AG,85.214.236.207,h1937303.stratoserver.net,,"2010-01-15,2004-04-17,2010-01-15,2014-02-18",EUR ,,49 ,13.4 ,"STRATO STRATO AG,DE <",SRDS-RIPE,,,Unnamed,STRATO-RZG-DEDI,,"STRATO-RZG-MNT,RIPE-NCC-HM-MNT,AS286-MNT",,",:            ORG-SRA1-RIPE,anisation,:   ORG-SRA1-RIPE,,-name:       Strato AG,,-type:       LIR,,:            ORG-SRA1-RIPE",9030,9001,"SRDS-RIPE,CHSE-RIPE",,,,,"************************************************************,* Please send abuse complaints to abuse-server@strato.de   *,* or fax +49-30-88615-755 ONLY.                            *,* Abuse reports to other e-mail addresses will be ignored. *,************************************************************,************************************************************,* Please send abuse complaints to abuse-server@strato.de   *,* or fax +49-30-88615-755 ONLY.                            *,* Abuse reports to other e-mail addresses will be ignored. *,*                                                          *,* For peering requests or operational issues please look   *,* at the information in the AS6724 RIPE database object.   *,************************************************************",tordata5,Berlin ,52.5167 ,,,,,"+4930398020,+49 30 39802-0",ASSIGNED PA,,,"Strato Rechenzentrum, Berlin,STRATO AG,prefix only advertised in case of DDoS",8985600,SRAC-RIPE,85.214.236.0/24,4490,,+493039802222,,,,85.214.192.0 - 85.214.255.255,,"Europe, Western Europe ","Pascalstrasse 10,10587,Berlin,GERMANY,STRATO AG,Pascalstr. 10,D-10587 Berlin,Germany",,LIR,2013-12-30,"2013-07-06,2015-12-10,2013-10-14,2014-02-18",,"SRDS-RIPE,CHSE-RIPE,CM265-RIPE,XX1-RIPE",,German ,"STRATO-RZG-MNT,RIPE-NCC-HM-MNT,STRATO-RZG-MNT,STRATO-RZG-MNT",,Germany (Deutschland),,2590 KBs,,,6724,,,,,"T09:34:26Z,T12:55:47Z,T08:04:17Z,T16:19:42Z"
,,,,188.209.52.129,hosted-by.blazingfast.io,,,EUR ,,31 ,4.9 ,"DOTSI Dotsi, Unipessoal Lda.,PT <",,,,PrisnCellRelayNL1,,,,,,9030,9001,,,,,,,tordata5,Amsterdam ,52.3667 ,,,,,,,,,,5529600,,,14700,,,,,,,,"Europe, Western Europe ",,,,2015-11-28,,,,,Dutch ,,,Netherlands (Nederland),,2596 KBs,,,49349,,,,,
,,,,37.187.108.80,ns326784.ip-37-187-108.eu,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,vtyulb,,,,,,110,143,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,24105600,,,10100,,,,,,,,"Europe, Western Europe ",,,,2015-01-27,,,,,French ,,,France (France),,2599 KBs,,,16276,,,,,
,,,,217.12.204.147,217.12.204.147,,,UAH ,,380 ,30.5233 ,"ITLAS ITL Company,UA <",,,,Raiden,,,,,,9030,9001,,,,,,,tordata5,Kiev ,50.45 ,,,,,,,,,,22896000,,,7270,,,,,,,,"Europe, Eastern Europe ",,,,2014-08-07,,[2a02:27a8:0:1:922b:34ff:fe4b:7c6a]:9001,,,Ukrainian ,,,Ukraine (???????),,2603 KBs,,,15626,,,,,
,,,,185.104.120.2,exit02.brasshorncomms.uk,,,GBP ,,44 ,-1.0141 ,"BRASSHORNCOMMS Brass Horn Communications,GB <",,,,BrassHornExit02,,,,,,9030,21,,,,,,,tordata5,London ,51.4515 ,,,,,,,,,,10454400,,,10400,,,,,,,,"Europe, Northern Europe ",,,,2015-06-26,,,,,English ,,,United Kingdom (United Kingdom),,2603 KBs,,,28715,,,,,
,,,,188.209.52.109,hosted-by.blazingfast.io,,,EUR ,,31 ,4.9 ,"DOTSI Dotsi, Unipessoal Lda.,PT <",,,,KXQBMG,,,,,,,443,,,,,,,tordata5,Amsterdam ,52.3667 ,,,,,,,,,,864000,,,11200,,,,,,,,"Europe, Western Europe ",,,,2015-08-22,,,,,Dutch ,,,Netherlands (Nederland),,2607 KBs,,,49349,,,,,
,,"T01:15:35Z,T14:59:01Z,T16:37:07Z","Digital Ocean, Inc.",46.101.186.153,f.r.t.radartatska.se,,"2015-06-03,2012-11-29,2015-03-11",EUR ,,49 ,8.6833 ,"DIGITALOCEAN-GERMANY Digital Ocean, Inc.,DE <",PT7353-RIPE,,,frtradartatskase,EU-DIGITALOCEAN-DE1,,"digitalocean,RIPE-NCC-HM-MNT",,",:            ORG-DOI2-RIPE,anisation,:   ORG-DOI2-RIPE,,-name:       Digital Ocean, Inc.,,-type:       LIR,,:            ORG-DOI2-RIPE",,11091,PT7353-RIPE,,,,,,tordata5,Berlin ,50.1167 ,,,,,"+1 888 890 6714,+13478756044",ASSIGNED PA,,,"Digital Ocean, Inc.",1900800,AD10778-RIPE,,23400,,,,,,46.101.128.0 - 46.101.255.255,,"Europe, Western Europe ","101 Ave of the Americas,New York,10013,UNITED STATES,101 Ave of the Americas, 10th Floor, New York, NY 10013",,LIR,2016-01-08,"2015-11-20,2015-11-19,2015-11-19",,PT7353-RIPE,,German ,"digitalocean,RIPE-NCC-HM-MNT,digitalocean",,Germany (Deutschland),,2608 KBs,,Network Operations,201229,,,,,"T14:42:31Z,T16:11:55Z,T15:57:21Z"
,,,,142.4.32.196,142-4-32-196.static.webnx.com,,,"USD,USN,USS ",,1 ,-118.2642 ,"WEBNX - WebNX, Inc.,US <",,,,torelaywnx,,,,,,9030,9001,,,,,,,tordata5,Washington D.C. ,34.053 ,,,,,,,,,,5875200,,,6680,,,,,,,,"Americas, Northern America ",,,,2013-05-08,,,,,English ,,,United States (United States),,2610 KBs,,,18450,,,,,
,,,,195.250.163.177,177.163.250.195.sta.estpak.ee,,,EUR ,,372 ,24.7281 ,"ESTPAK AS Eesti Telekom,EE <",,,,rocket,,,,,,9030,444,,,,,,,tordata5,Tallinn ,59.4339 ,,,,,,,,,,1036800,,,12000,,,,,,,,"Europe, Northern Europe ",,,,2014-04-16,,,,,Estonian ,,,Estonia (Eesti),,2612 KBs,,,3249,,,,,
,,,,167.114.113.48,48.ip-167-114-113.net,,,CAD ,,1 ,-73.5747 ,"OVH OVH SAS,FR <",,,,panopticant2,,,,,,80,443,,,,,,,tordata5,Ottawa ,45.504 ,,,,,,,,,,9504000,,,9150,,,,,,,,"Americas, Northern America ",,,,2015-01-02,,,,,"English,French ",,,Canada (Canada),,2613 KBs,,,16276,,,,,
,,,,178.254.2.89,v22289.1blu.de,,,EUR ,,49 ,9 ,"EVANZOAS EVANZO e-commerce GmbH,DE <",,,,PleaseSupportTor,,,,,,80,443,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,1382400,,,12500,,,,,,,,"Europe, Western Europe ",,,,2016-01-15,,,,,German ,,,Germany (Deutschland),,2614 KBs,,,42730,,,,,
,,,,147.175.187.143,jahu31.ynet.sk,,,EUR ,,421 ,17.1167 ,"SANET Zdruzenie pouzivatelov Slovenskej akademickej datovej siete,SK <",,,,eL5gMmiPbfmp,,,,,,,9001,,,,,,,tordata5,Bratislava ,48.15 ,,,,,,,,,,691200,,,6410,,,,,,,,"Europe, Eastern Europe ",,,,2014-10-03,,,,,Slovak ,,,Slovak Republic (Slovensko),,2623 KBs,,,2607,,,,,
,,,,176.31.191.126,126.ip-176-31-191.eu,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,FirstTorRelay,,,,,,,443,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,9504000,,,7990,,,,,,,,"Europe, Western Europe ",,,,2015-04-20,,,,,French ,,,France (France),,2624 KBs,,,16276,,,,,
AS16276,,"T21:30:08Z,T17:42:29Z,T00:00:00Z,T13:00:08Z",,5.135.178.184,ns3284074.ip-5-135-178.eu,,"2013-08-23,2004-01-28,1970-01-01,2012-07-06",EUR ,,33 ,1.0576 ,"OVH OVH SAS,FR <","OTC2-RIPE,OK217-RIPE",,,Unnamed,OVH,,,,,9030,9001,"OTC2-RIPE,GM84-RIPE,SL10162-RIPE",,,,,,tordata5,Paris ,47.8075 ,,,,,+33 9 74 53 13 23,ASSIGNED PA,,,"OVH SAS,Dedicated servers,http://www.ovh.com,OVH",1900800,,5.135.0.0/16,8510,,,,,,5.135.160.0 - 5.135.191.255,,"Europe, Western Europe ","OVH SAS,2 rue Kellermann,59100 Roubaix,France,OVH SAS,2 rue Kellermann,59100 Roubaix,France",,,2015-08-04,"2013-08-23,2014-09-05,2010-10-05,2012-07-06",,"OK217-RIPE,OK217-RIPE",,French ,"OVH-MNT,OVH-MNT,OVH-MNT,OVH-MNT",,France (France),,2627 KBs,,Octave Klaba,16276,,,,,"T21:30:08Z,T10:47:15Z,T08:51:16Z,T13:00:08Z"
,,,,91.213.8.89,91.213.8.89,,,UAH ,,380 ,30.5233 ,"XSERVER-IP-NETWORK-AS PE Ivanov Vitaliy Sergeevich,UA <",,,,456c,,,,,,80,443,,,,,,,tordata5,Kiev ,50.45 ,,,,,,,,,,6307200,,,7410,,,,,,,,"Europe, Eastern Europe ",,,,2014-09-29,,,,,Ukrainian ,,,Ukraine (???????),,2634 KBs,,,48031,,,,,
,,,,37.187.23.232,mini.onion.pt,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,Islay,,,,,,,80,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,10368000,,,14700,,,,,,,,"Europe, Western Europe ",,,,2014-06-06,,,,,French ,,,France (France),,2637 KBs,,,16276,,,,,
,,,,62.210.113.54,62-210-113-54.rev.poneytelecom.eu,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,White50,,,,,,9030,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,1987200,,,21800,,,,,,,,"Europe, Western Europe ",,,,2016-01-06,,,,,French ,,,France (France),,2642 KBs,,,12876,,,,,
,,,,212.47.237.95,kitten3.imirhil.fr,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,kitten3,,,,,,9030,9001,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,4233600,,,11900,,,,,,,,"Europe, Western Europe ",,,,2015-09-17,,,,,French ,,,France (France),,2659 KBs,,,12876,,,,,
,,,,212.47.247.57,tor1.wolkje.eu,,,EUR ,,33 ,2.35 ,"AS12876 ONLINE S.A.S.,FR <",,,,rullzer1,,,,,,80,443,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,2592000,,,12400,,,,,,,,"Europe, Western Europe ",,,,2016-01-01,,,,,French ,,,France (France),,2666 KBs,,,12876,,,,,
,,,,185.72.176.136,nvj.dishcook.com,,,RON ,,40 ,25 ,"VOXILITY Voxility S.R.L.,RO <",,,,drout,,,,,,80,443,,,,,,,tordata5,Bucharest ,46 ,,,,,,,,,,2332800,,,11300,,,,,,,,"Europe, Eastern Europe ",,,,2015-09-17,,,,,Romanian ,,,Romania (Rom�nia),,2666 KBs,,,3223,,,,,
,,,,198.50.132.154,198.50.132.154,,,CAD ,,1 ,-73.5747 ,"OVH OVH SAS,FR <",,,,ididnteditheconfig,,,,,,9030,443,,,,,,,tordata5,Ottawa ,45.504 ,,,,,,,,,,11577600,,,12300,,,,,,,,"Americas, Northern America ",,,,2015-05-15,,,,,"English,French ",,,Canada (Canada),,2668 KBs,,,16276,,,,,
,,,,176.31.121.196,seedbox.dashcom.ovh,,,EUR ,,33 ,2.35 ,"OVH OVH SAS,FR <",,,,ovhtorrelay,,,,,,,2222,,,,,,,tordata5,Paris ,48.86 ,,,,,,,,,,12009600,,,7190,,,,,,,,"Europe, Western Europe ",,,,2015-08-27,,,,,French ,,,France (France),,2670 KBs,,,16276,,,,,
,,,,46.252.24.56,j57119.servers.jiffybox.net,,,EUR ,,49 ,9 ,"DOMAINFACTORY domainfactory GmbH,DE <",,,,thewatch,,,,,,9030,9001,,,,,,,tordata5,Berlin ,51 ,,,,,,,,,,777600,,,13300,,,,,,,,"Europe, Western Europe ",,,,2015-06-13,,,,,German ,,,Germany (Deutschland),,2677 KBs,,,34011,,,,,
